CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,_Churn_raw,_Churn_mapped,TenureGroup
9242,788,France,Female,67,8,109206.38,2,1,0,50553.56,1,1,1,1-12
9243,577,Spain,Female,46,0,239974.92,2,0,0,52604.11,1,1,1,0
9244,537,Germany,Female,33,1,193755.14,1,1,0,157446.46,1,1,1,1-12
9245,419,Spain,Male,57,5,133748.27,3,0,0,65288.97,0,0,0,1-12
9246,667,France,Male,44,1,163288.47,3,1,1,17330.76,0,0,0,1-12
9247,813,Spain,Male,87,1,70187.6,2,1,1,147013.14,0,0,0,1-12
9248,639,France,Male,59,4,48928.99,1,1,1,191329.53,1,1,1,1-12
9249,436,France,Female,74,6,68329.89,1,0,0,168067.46,1,1,1,1-12
9250,719,France,Male,27,3,73284.02,2,1,0,114226.79,0,0,0,1-12
9251,711,Spain,Male,55,5,184934.61,2,1,0,90727.91,0,0,0,1-12
9252,821,France,Female,25,2,35015.26,3,1,1,185781.38,0,0,0,1-12
9253,405,Germany,Female,35,3,194396.8,3,1,0,155582.83,0,0,0,1-12
9254,462,France,Female,34,3,130848.83,3,0,0,118424.88,0,0,0,1-12
9255,362,Germany,Male,75,3,96143.28,2,0,0,177166.24,1,1,1,1-12
9256,789,Germany,Female,83,0,75099.03,3,1,0,124325.35,1,1,1,0
9257,367,Germany,Male,61,3,128300.15,1,0,0,194965.89,1,1,1,1-12
9258,531,Germany,Female,91,3,79379.62,4,0,0,173075.19,0,0,0,1-12
9259,810,Spain,Male,26,5,107363.0,4,0,1,114584.59,0,0,0,1-12
9260,462,Germany,Male,65,8,184753.82,4,0,1,185338.88,0,0,0,1-12
9261,578,France,Male,56,9,156499.63,1,1,0,75063.4,0,0,0,1-12
9262,520,Germany,Male,23,5,186995.59,4,1,0,143176.13,0,0,0,1-12
9263,644,France,Male,47,5,178243.42,2,0,0,42542.36,0,0,0,1-12
9264,538,Spain,Male,91,6,203768.12,2,1,0,180119.33,1,1,1,1-12
9265,775,Germany,Female,35,6,50422.49,4,1,0,57129.53,0,0,0,1-12
9266,814,France,Male,60,0,248780.75,4,0,1,190316.18,0,0,0,0
9267,428,Spain,Male,50,7,118942.61,3,0,0,13228.38,0,0,0,1-12
9268,495,Spain,Male,70,0,179558.23,1,1,0,139549.01,0,0,0,0
9269,756,France,Male,73,8,169437.54,3,0,0,38510.67,1,1,1,1-12
9270,531,Germany,Female,36,3,141537.52,1,1,1,156454.18,0,0,0,1-12
9271,848,Spain,Male,86,8,248954.05,3,1,0,103462.13,0,0,0,1-12
9272,635,France,Male,43,7,54328.96,2,0,0,182833.55,1,1,1,1-12
9273,599,Germany,Female,46,8,105432.22,1,0,0,145863.15,0,0,0,1-12
9274,703,Spain,Male,41,5,31932.64,4,0,0,155970.54,0,0,0,1-12
9275,663,France,Female,23,8,45458.87,1,0,0,32891.08,1,1,1,1-12
9276,545,Spain,Male,71,3,178241.02,1,1,0,28346.63,1,1,1,1-12
9277,672,Spain,Male,56,2,1210.67,3,0,0,171605.96,1,1,1,1-12
9278,420,France,Female,21,2,222455.16,4,1,1,52897.03,0,0,0,1-12
9279,597,Spain,Female,75,7,158296.12,3,0,1,174718.95,0,0,0,1-12
9280,495,France,Female,65,1,110226.26,4,0,1,37082.25,0,0,0,1-12
9281,455,Germany,Male,77,5,82840.28,3,0,1,68605.74,1,1,1,1-12
9282,612,France,Female,43,8,31568.51,4,0,1,186460.36,0,0,0,1-12
9283,645,Germany,Female,57,8,230390.65,1,0,0,169546.39,1,1,1,1-12
9284,419,Spain,Male,73,7,178080.58,2,0,0,20306.1,0,0,0,1-12
9285,819,France,Male,56,7,84098.25,4,1,0,95138.53,0,0,0,1-12
9286,542,France,Male,56,0,17734.04,3,1,0,182874.89,1,1,1,0
9287,417,France,Female,65,6,81420.71,1,0,1,12803.99,0,0,0,1-12
9288,843,France,Male,42,0,46158.57,3,0,1,30390.7,0,0,0,0
9289,654,Germany,Female,51,8,196568.33,1,0,1,132587.22,1,1,1,1-12
9290,401,Germany,Female,38,2,179899.67,1,0,0,29946.86,1,1,1,1-12
9291,719,Spain,Female,42,0,124540.16,4,1,1,95279.27,0,0,0,0
9292,712,Spain,Female,39,7,221460.28,3,1,0,106486.33,1,1,1,1-12
9293,634,Spain,Male,40,6,45170.17,1,1,1,173448.27,0,0,0,1-12
9294,754,Spain,Male,42,1,112991.4,3,1,1,191904.26,0,0,0,1-12
9295,823,France,Female,43,6,177655.08,1,1,0,107323.88,0,0,0,1-12
9296,683,Germany,Female,47,4,16950.59,4,0,0,106968.46,1,1,1,1-12
9297,358,Germany,Male,55,6,93169.34,2,0,0,148091.11,1,1,1,1-12
9298,600,Germany,Male,51,9,142916.2,2,1,0,46576.26,1,1,1,1-12
9299,780,Germany,Female,90,6,91700.88,2,1,0,188763.12,1,1,1,1-12
9300,681,Spain,Female,32,1,120049.75,2,0,1,10227.8,0,0,0,1-12
9301,647,France,Female,61,1,152029.59,4,0,0,10340.84,1,1,1,1-12
9302,784,Germany,Female,27,6,92097.65,4,0,1,128876.61,0,0,0,1-12
9303,533,France,Female,54,2,26503.59,4,1,0,74882.09,1,1,1,1-12
9304,528,France,Male,24,3,34861.12,3,0,0,85641.9,1,1,1,1-12
9305,547,France,Female,49,6,131750.99,1,1,1,52073.06,0,0,0,1-12
9306,477,France,Male,28,1,43685.01,1,1,0,87482.46,0,0,0,1-12
9307,369,Germany,Female,65,1,222458.42,2,1,0,167316.8,0,0,0,1-12
9308,821,Germany,Male,85,8,208546.42,2,1,1,142857.4,0,0,0,1-12
9309,760,Germany,Female,65,0,87258.02,1,1,0,27984.21,0,0,0,0
9310,771,Spain,Male,62,2,207746.79,1,1,0,20769.17,0,0,0,1-12
9311,677,Germany,Male,50,9,133296.96,1,1,0,106176.63,1,1,1,1-12
9312,414,Spain,Female,21,3,39762.73,4,1,0,148730.58,0,0,0,1-12
9313,531,Spain,Female,64,4,153552.96,4,1,0,136252.92,0,0,0,1-12
9314,590,Spain,Male,70,2,169862.78,4,1,1,174181.79,0,0,0,1-12
9315,718,Germany,Male,48,8,20972.89,2,0,0,35320.28,1,1,1,1-12
9316,373,Germany,Male,48,4,78613.27,4,0,0,125093.0,0,0,0,1-12
9317,733,Germany,Female,44,6,1346.0,1,0,1,155542.76,0,0,0,1-12
9318,780,Spain,Male,65,6,79107.2,2,0,1,188189.75,0,0,0,1-12
9319,804,Spain,Female,53,8,83861.33,2,0,1,29167.78,0,0,0,1-12
9320,432,France,Female,66,1,157552.16,4,0,0,55531.95,1,1,1,1-12
9321,819,Spain,Female,48,2,49760.82,2,0,1,77372.37,0,0,0,1-12
9322,668,Spain,Female,61,3,7522.75,1,1,1,112742.58,1,1,1,1-12
9323,534,Germany,Female,76,7,78908.63,2,1,0,87636.32,0,0,0,1-12
9324,788,France,Female,40,0,206404.89,3,1,0,173612.28,1,1,1,0
9325,665,France,Male,85,8,99786.3,1,1,0,190600.12,1,1,1,1-12
9326,448,France,Male,59,4,103773.44,1,1,0,23314.94,1,1,1,1-12
9327,411,Germany,Female,59,3,117256.89,4,0,1,142939.32,0,0,0,1-12
9328,635,France,Male,30,7,187947.21,1,0,0,31711.93,1,1,1,1-12
9329,826,France,Male,18,8,120006.22,1,0,0,180611.48,1,1,1,1-12
9330,371,Germany,Female,70,2,22820.69,2,0,1,36998.72,0,0,0,1-12
9331,808,France,Male,57,3,51599.95,3,0,1,198387.13,0,0,0,1-12
9332,561,Spain,Female,63,0,46974.34,2,0,0,91272.54,0,0,0,0
9333,475,Spain,Female,39,2,126965.83,3,0,1,82568.01,0,0,0,1-12
9334,762,Spain,Female,69,9,7482.37,1,1,1,121393.29,0,0,0,1-12
9335,848,Spain,Female,45,4,70904.15,2,0,0,84927.72,1,1,1,1-12
9336,774,Spain,Male,70,7,151798.74,2,1,0,54591.79,1,1,1,1-12
9337,391,Spain,Male,80,0,88662.67,4,0,1,129537.33,0,0,0,0
9338,447,Spain,Female,34,0,176928.04,2,1,1,148389.08,0,0,0,0
9339,798,Spain,Male,81,2,97805.33,3,0,1,189611.1,1,1,1,1-12
9340,380,Spain,Female,23,8,244814.38,3,0,1,87732.54,0,0,0,1-12
9341,507,Germany,Female,31,8,241339.07,1,0,0,144096.86,1,1,1,1-12
9342,461,Germany,Male,34,0,199960.18,4,0,1,168384.67,0,0,0,0
9343,751,Spain,Male,55,3,238597.63,4,1,1,167962.93,0,0,0,1-12
9344,596,Germany,Female,86,7,51194.56,2,1,0,16511.33,0,0,0,1-12
9345,471,Germany,Male,30,1,187730.79,1,1,0,77583.44,0,0,0,1-12
9346,622,Spain,Female,70,3,80414.66,3,1,0,12549.49,1,1,1,1-12
9347,643,Spain,Female,26,6,181323.58,4,1,0,116225.18,0,0,0,1-12
9348,747,Germany,Male,61,6,93473.37,1,1,1,174367.18,1,1,1,1-12
9349,820,Spain,Female,43,4,72355.16,2,0,1,164834.43,0,0,0,1-12
9350,822,Spain,Male,36,6,239698.77,4,0,0,164137.42,0,0,0,1-12
9351,556,Spain,Female,65,5,52471.36,2,1,0,76848.84,0,0,0,1-12
9352,459,Spain,Female,47,1,189642.15,3,1,1,18802.63,0,0,0,1-12
9353,789,Germany,Female,49,8,168668.04,3,1,1,42759.37,1,1,1,1-12
9354,627,France,Female,86,4,75869.41,1,1,0,137431.36,0,0,0,1-12
9355,800,Germany,Female,28,1,114585.75,2,0,1,35430.13,0,0,0,1-12
9356,405,France,Male,43,5,35735.77,1,1,1,33812.39,1,1,1,1-12
9357,724,France,Female,43,9,230302.15,3,0,1,77198.3,0,0,0,1-12
9358,752,France,Male,34,4,242029.95,4,0,1,27961.62,0,0,0,1-12
9359,406,Germany,Male,61,1,183115.76,3,0,0,72658.99,1,1,1,1-12
9360,777,Germany,Male,40,9,212355.09,1,0,0,194241.6,1,1,1,1-12
9361,831,Germany,Female,42,9,20654.36,2,1,0,13790.71,0,0,0,1-12
9362,640,Germany,Male,54,6,95992.15,3,0,1,167803.13,1,1,1,1-12
9363,463,Germany,Male,82,9,82702.78,1,1,0,198788.12,1,1,1,1-12
9364,730,France,Male,19,1,141237.89,2,1,1,92917.0,0,0,0,1-12
9365,734,Germany,Female,91,6,45838.82,1,1,1,189180.52,1,1,1,1-12
9366,657,France,Female,49,5,140845.33,3,0,0,59617.53,1,1,1,1-12
9367,690,Germany,Female,91,3,163591.34,2,1,1,196636.49,1,1,1,1-12
9368,826,Germany,Female,72,3,33088.27,3,1,1,173694.75,0,0,0,1-12
9369,547,Spain,Male,67,5,32930.18,3,1,0,178092.54,1,1,1,1-12
9370,770,France,Female,82,8,8855.85,3,0,0,34775.69,0,0,0,1-12
9371,670,Germany,Male,49,9,190223.11,3,1,0,175311.86,0,0,0,1-12
9372,528,Germany,Female,54,5,82752.13,3,0,0,188946.37,1,1,1,1-12
9373,734,Germany,Male,30,5,56355.11,1,1,0,165619.12,1,1,1,1-12
9374,568,Spain,Female,71,0,194523.6,4,0,1,27359.16,0,0,0,0
9375,626,France,Female,20,4,35813.92,4,0,0,26107.56,0,0,0,1-12
9376,786,Germany,Female,59,0,106795.86,3,1,1,77945.14,0,0,0,0
9377,365,Germany,Female,57,8,186196.67,3,0,0,143935.88,0,0,0,1-12
9378,841,Germany,Male,91,9,143458.08,3,1,1,12366.04,1,1,1,1-12
9379,728,Spain,Female,83,3,138500.04,2,1,1,190622.69,0,0,0,1-12
9380,410,Germany,Female,77,1,39365.85,3,1,0,109835.36,1,1,1,1-12
9381,403,France,Female,28,8,45233.18,2,1,1,78090.76,0,0,0,1-12
9382,517,France,Male,18,5,145639.7,1,1,0,116633.5,1,1,1,1-12
9383,375,France,Female,43,9,5891.72,4,1,1,145999.38,1,1,1,1-12
9384,685,France,Female,59,2,217279.5,3,1,1,61923.03,0,0,0,1-12
9385,825,Germany,Male,79,1,87617.7,4,0,1,65313.49,1,1,1,1-12
9386,414,Spain,Male,78,5,104154.05,1,1,0,98953.6,1,1,1,1-12
9387,449,Spain,Male,79,9,64608.08,4,1,0,137286.84,1,1,1,1-12
9388,423,Spain,Female,91,5,219167.77,1,0,1,144210.36,0,0,0,1-12
9389,541,Germany,Male,29,8,160626.02,3,0,0,71570.76,1,1,1,1-12
9390,520,Spain,Female,44,4,112477.12,1,0,1,71273.4,0,0,0,1-12
9391,622,France,Male,84,8,146327.2,3,0,0,102550.66,0,0,0,1-12
9392,726,Germany,Female,45,4,95092.4,4,0,1,112965.12,1,1,1,1-12
9393,536,Spain,Male,83,1,116395.62,1,1,0,133388.69,1,1,1,1-12
9394,372,France,Male,45,0,89408.05,2,1,0,127364.84,0,0,0,0
9395,740,France,Male,38,8,102668.7,2,1,0,80778.4,0,0,0,1-12
9396,777,Germany,Female,24,9,78744.14,2,1,1,66408.49,1,1,1,1-12
9397,530,Germany,Male,31,6,19410.27,3,0,1,68505.03,1,1,1,1-12
9398,676,Spain,Female,56,2,9336.57,1,0,1,132626.2,1,1,1,1-12
9399,457,Spain,Male,90,5,43526.55,2,1,0,92298.04,0,0,0,1-12
9400,684,Spain,Male,79,9,62909.44,3,1,1,35526.38,1,1,1,1-12
9401,511,Germany,Male,29,3,222617.97,2,1,0,11125.38,0,0,0,1-12
9402,651,Spain,Female,55,8,152812.16,4,1,0,15638.7,1,1,1,1-12
9403,842,Spain,Female,75,1,239574.29,4,0,0,174828.11,0,0,0,1-12
9404,801,France,Female,73,3,84911.72,4,0,0,96987.17,0,0,0,1-12
9405,555,France,Male,56,0,100434.5,2,1,1,134911.17,0,0,0,0
9406,427,France,Female,21,6,179938.31,3,0,0,186517.12,1,1,1,1-12
9407,365,Spain,Female,65,3,144475.52,2,1,0,33993.17,0,0,0,1-12
9408,676,Germany,Male,24,4,131970.02,3,0,1,95047.02,0,0,0,1-12
9409,445,France,Male,77,0,143891.01,2,0,1,112422.81,0,0,0,0
9410,496,Germany,Female,57,1,146033.83,3,0,1,169891.63,0,0,0,1-12
9411,351,Spain,Female,25,3,191435.11,2,0,1,198806.5,0,0,0,1-12
9412,359,Spain,Male,75,1,167020.51,1,1,0,145218.91,0,0,0,1-12
9413,783,France,Female,74,0,239328.56,1,1,0,131948.48,1,1,1,0
9414,474,Germany,Male,52,9,236990.75,3,1,1,184859.38,1,1,1,1-12
9415,430,France,Male,90,0,105480.71,4,1,0,169102.37,1,1,1,0
9416,834,Spain,Female,30,5,8930.65,4,0,1,174358.39,0,0,0,1-12
9417,489,Germany,Female,56,1,2768.7,4,1,1,10514.09,0,0,0,1-12
9418,675,France,Male,38,2,30798.35,3,1,1,107742.1,0,0,0,1-12
9419,499,Spain,Female,64,4,18724.35,1,1,1,158718.43,0,0,0,1-12
9420,637,France,Male,19,2,93341.51,3,1,1,44476.85,0,0,0,1-12
9421,710,Germany,Female,61,5,13218.65,2,0,1,152775.94,0,0,0,1-12
9422,689,Germany,Male,47,6,156228.51,2,1,1,11740.43,0,0,0,1-12
9423,478,Germany,Female,72,9,47543.56,2,0,0,119281.67,0,0,0,1-12
9424,787,Germany,Female,57,5,128491.33,2,0,1,171752.34,0,0,0,1-12
9425,588,Germany,Male,41,1,25769.7,2,0,0,91956.19,1,1,1,1-12
9426,407,France,Female,59,8,206932.27,2,0,1,150495.98,0,0,0,1-12
9427,547,France,Male,45,1,194989.71,4,0,1,110775.75,0,0,0,1-12
9428,560,France,Female,68,5,96621.81,4,1,0,132985.29,1,1,1,1-12
9429,751,France,Female,39,8,227648.33,2,0,0,108166.9,0,0,0,1-12
9430,739,Spain,Female,91,8,46425.16,3,0,1,100408.98,0,0,0,1-12
9431,394,Spain,Female,91,1,203484.18,1,0,0,169909.05,1,1,1,1-12
9432,446,France,Male,25,8,136463.86,2,1,0,27621.21,1,1,1,1-12
9433,628,Spain,Male,31,7,82395.02,2,0,0,121083.74,0,0,0,1-12
9434,372,Spain,Female,62,6,21090.23,3,1,1,31813.99,1,1,1,1-12
9435,759,Germany,Male,55,7,42827.78,4,0,0,116933.5,0,0,0,1-12
9436,810,France,Male,49,9,215715.65,3,1,0,193083.25,0,0,0,1-12
9437,740,Spain,Female,79,7,151721.52,1,0,1,20848.6,0,0,0,1-12
9438,684,Spain,Male,84,0,59273.89,1,1,1,90181.29,0,0,0,0
9439,393,France,Male,78,8,123963.22,3,1,1,162374.53,0,0,0,1-12
9440,376,Germany,Female,30,5,26959.17,2,1,1,80241.4,0,0,0,1-12
9441,631,France,Female,64,0,24710.62,4,1,1,108859.81,0,0,0,0
9442,446,Germany,Female,71,0,226941.16,2,0,1,31794.48,0,0,0,0
9443,812,Spain,Female,88,6,114464.07,2,1,1,52383.92,0,0,0,1-12
9444,385,Germany,Male,69,9,90391.79,2,1,0,140420.79,0,0,0,1-12
9445,458,Germany,Female,89,1,237267.96,2,0,0,167431.64,1,1,1,1-12
9446,404,France,Male,42,5,99750.17,4,0,0,132826.71,1,1,1,1-12
9447,541,Spain,Male,40,4,84060.53,3,1,0,169014.97,0,0,0,1-12
9448,568,France,Female,91,4,68246.54,1,0,1,125074.92,1,1,1,1-12
9449,534,France,Male,47,9,141265.71,1,1,0,163939.56,1,1,1,1-12
9450,418,Spain,Male,28,5,139602.65,4,1,1,196748.49,0,0,0,1-12
9451,666,France,Male,52,7,4048.54,3,1,1,25736.7,1,1,1,1-12
9452,479,France,Female,44,4,163515.58,4,0,0,101133.43,0,0,0,1-12
9453,404,Germany,Male,84,7,197076.78,2,0,0,46079.61,1,1,1,1-12
9454,727,France,Female,64,4,153991.14,4,1,1,98393.42,0,0,0,1-12
9455,446,Spain,Female,67,9,217472.03,3,1,0,104921.48,1,1,1,1-12
9456,685,France,Male,25,5,69104.09,1,1,1,128165.04,0,0,0,1-12
9457,436,Germany,Male,72,7,47994.85,4,0,1,93466.62,0,0,0,1-12
9458,643,France,Female,59,1,174319.52,1,0,1,71695.36,0,0,0,1-12
9459,468,France,Female,84,6,47139.78,1,0,1,18201.98,1,1,1,1-12
9460,557,France,Female,37,2,22776.22,1,0,1,16610.77,0,0,0,1-12
9461,683,Germany,Female,62,8,24153.77,3,1,1,43251.59,1,1,1,1-12
9462,762,Spain,Female,52,9,192098.37,2,1,0,95307.42,0,0,0,1-12
9463,503,Spain,Male,37,6,7184.33,2,1,0,89328.05,0,0,0,1-12
9464,384,Germany,Female,41,2,72364.18,3,1,1,46232.14,0,0,0,1-12
9465,428,Germany,Male,74,7,32296.6,2,0,0,166244.52,0,0,0,1-12
9466,416,France,Female,72,9,188727.54,2,1,1,139863.71,0,0,0,1-12
9467,692,Spain,Male,26,1,125873.27,2,0,1,75201.35,0,0,0,1-12
9468,762,Germany,Female,33,9,51373.1,4,0,1,161423.83,0,0,0,1-12
9469,383,Spain,Male,72,7,187602.72,2,0,0,197956.72,0,0,0,1-12
9470,446,France,Male,89,6,187591.63,4,1,0,56558.06,1,1,1,1-12
9471,518,Germany,Female,75,4,130755.66,1,1,0,78892.08,0,0,0,1-12
9472,518,Spain,Male,81,3,68962.45,4,1,0,198650.67,0,0,0,1-12
9473,500,Spain,Female,66,9,146569.27,2,1,1,36197.69,0,0,0,1-12
9474,420,France,Female,46,9,233382.53,3,1,1,24665.68,0,0,0,1-12
9475,352,Germany,Male,24,0,12909.1,1,0,1,108988.32,1,1,1,0
9476,663,Spain,Male,86,3,66737.46,1,1,0,99001.53,0,0,0,1-12
9477,381,France,Female,19,5,71242.3,4,1,0,24874.86,0,0,0,1-12
9478,636,Spain,Female,50,5,157952.92,3,1,0,65106.84,0,0,0,1-12
9479,431,France,Female,65,1,162791.1,2,1,0,89597.97,1,1,1,1-12
9480,392,Spain,Male,54,8,51578.85,4,0,1,166219.83,0,0,0,1-12
9481,740,Spain,Male,47,0,54025.15,4,0,1,144490.05,0,0,0,0
9482,454,France,Female,58,3,232053.17,1,0,0,183760.06,0,0,0,1-12
9483,350,Germany,Male,21,3,189074.7,4,1,0,73174.99,1,1,1,1-12
9484,410,France,Male,56,1,233567.42,3,0,0,68781.9,1,1,1,1-12
9485,619,Germany,Male,41,7,207415.75,4,1,1,98004.52,0,0,0,1-12
9486,529,Spain,Female,67,1,100529.5,4,0,0,11430.35,0,0,0,1-12
9487,573,Spain,Female,54,1,30476.91,3,1,0,49390.82,0,0,0,1-12
9488,355,France,Male,70,1,157387.59,4,1,0,50179.51,0,0,0,1-12
9489,452,France,Male,42,0,87997.77,2,0,0,21607.11,1,1,1,0
9490,359,Germany,Female,48,4,106353.0,4,0,0,96474.83,1,1,1,1-12
9491,420,Germany,Male,55,3,106469.94,2,0,1,182048.84,1,1,1,1-12
9492,439,Germany,Female,75,1,234129.91,3,1,1,10765.78,1,1,1,1-12
9493,575,France,Female,70,0,17215.6,2,1,0,129398.79,0,0,0,0
9494,507,Spain,Female,67,0,48275.94,3,1,0,177073.22,1,1,1,0
9495,577,France,Female,21,1,151985.72,2,1,0,30429.01,1,1,1,1-12
9496,754,Spain,Female,69,0,220939.52,2,1,0,184279.07,0,0,0,0
9497,475,France,Female,48,8,229485.66,3,0,0,165519.11,0,0,0,1-12
9498,793,France,Female,31,1,139673.23,3,1,1,50768.56,0,0,0,1-12
9499,558,Germany,Male,18,2,8640.3,2,1,0,182015.28,1,1,1,1-12
9500,446,Spain,Female,60,8,90720.26,3,0,0,162763.0,1,1,1,1-12
9501,423,France,Male,76,4,229708.32,1,0,0,31163.93,1,1,1,1-12
9502,464,France,Male,78,7,124986.02,4,1,0,167813.89,0,0,0,1-12
9503,540,Spain,Male,58,6,181653.32,2,1,1,113014.76,0,0,0,1-12
9504,844,France,Female,35,5,67298.36,1,1,1,165032.38,1,1,1,1-12
9505,519,Spain,Male,77,1,6251.74,1,1,0,127356.35,1,1,1,1-12
9506,656,Germany,Female,86,3,144590.05,1,1,0,84452.83,1,1,1,1-12
9507,797,Germany,Female,76,8,208745.25,3,0,0,124216.69,1,1,1,1-12
9508,553,Spain,Male,59,6,247567.17,4,1,0,130874.34,1,1,1,1-12
9509,405,Germany,Male,53,2,211656.78,2,0,0,155579.17,1,1,1,1-12
9510,557,Spain,Male,57,5,138498.59,4,0,0,167829.53,1,1,1,1-12
9511,390,France,Male,47,7,152181.9,2,1,0,136010.03,1,1,1,1-12
9512,381,France,Female,28,7,206041.01,4,0,1,198033.16,0,0,0,1-12
9513,364,Spain,Male,42,7,4952.67,4,1,1,157924.68,0,0,0,1-12
9514,411,France,Male,62,7,237911.09,1,1,0,183045.35,0,0,0,1-12
9515,504,Germany,Male,68,9,132805.31,3,0,1,70703.92,0,0,0,1-12
9516,633,France,Male,60,5,238013.06,2,0,0,70083.21,0,0,0,1-12
9517,558,France,Male,83,9,191129.54,2,0,0,78843.66,0,0,0,1-12
9518,669,Spain,Female,64,2,38079.42,2,1,0,93546.09,1,1,1,1-12
9519,843,Germany,Female,41,8,41314.95,1,0,0,192666.03,0,0,0,1-12
9520,536,France,Female,54,2,88411.49,1,0,0,23970.93,0,0,0,1-12
9521,847,France,Male,73,3,65997.01,1,0,0,104704.28,1,1,1,1-12
9522,791,Spain,Male,63,9,109824.69,1,0,0,40620.5,1,1,1,1-12
9523,479,Spain,Female,45,0,150975.97,1,0,0,164069.74,0,0,0,0
9524,476,Germany,Female,69,1,109144.87,4,0,0,15917.41,0,0,0,1-12
9525,641,France,Female,32,5,14105.15,2,0,0,96477.41,1,1,1,1-12
9526,463,Spain,Female,62,0,243907.9,4,0,1,85000.79,0,0,0,0
9527,548,Spain,Male,75,8,106280.53,1,1,0,27514.39,0,0,0,1-12
9528,362,Spain,Male,84,7,212768.75,3,1,1,81576.6,0,0,0,1-12
9529,620,Germany,Male,90,1,18488.57,1,0,0,163715.79,1,1,1,1-12
9530,438,Spain,Female,89,1,202516.22,1,1,0,36120.18,0,0,0,1-12
9531,564,Germany,Female,90,7,43351.16,1,1,0,196866.09,0,0,0,1-12
9532,793,Germany,Female,58,7,169851.24,2,1,0,21106.33,0,0,0,1-12
9533,627,France,Male,82,0,165451.67,2,0,0,64929.53,0,0,0,0
9534,796,France,Male,57,4,227451.68,3,1,1,157230.83,0,0,0,1-12
9535,823,Germany,Female,22,1,80169.17,2,1,1,77929.04,0,0,0,1-12
9536,830,France,Male,45,0,27239.94,1,0,0,101267.16,0,0,0,0
9537,552,France,Female,55,2,216141.45,3,0,1,45465.12,0,0,0,1-12
9538,423,Spain,Female,35,2,82894.38,3,1,0,145944.22,1,1,1,1-12
9539,374,France,Female,54,9,58133.45,3,1,1,44112.91,0,0,0,1-12
9540,450,Germany,Male,44,8,121552.15,1,1,0,171258.91,1,1,1,1-12
9541,525,France,Female,42,9,36533.92,2,0,1,112504.91,0,0,0,1-12
9542,776,Spain,Female,86,0,74240.84,4,0,1,114149.8,0,0,0,0
9543,466,Germany,Male,44,1,96320.16,2,1,1,187367.2,0,0,0,1-12
9544,515,France,Female,71,8,69313.82,4,1,1,156869.92,0,0,0,1-12
9545,390,Germany,Female,24,4,112564.88,1,0,0,151196.5,0,0,0,1-12
9546,778,France,Male,44,8,96162.67,2,0,0,173027.63,0,0,0,1-12
9547,693,Spain,Female,76,5,193647.76,1,0,0,27445.28,1,1,1,1-12
9548,773,France,Female,89,9,229602.17,1,1,0,147948.43,1,1,1,1-12
9549,715,Germany,Female,48,9,25230.8,3,1,0,54309.5,0,0,0,1-12
9550,469,Germany,Male,85,2,205825.64,2,0,1,63379.8,0,0,0,1-12
9551,446,Germany,Female,21,7,232942.8,3,0,0,12877.77,1,1,1,1-12
9552,494,France,Female,35,8,171653.29,2,1,0,179807.0,0,0,0,1-12
9553,565,France,Female,80,1,249104.92,1,1,1,150431.46,0,0,0,1-12
9554,578,France,Male,69,8,83760.75,3,1,0,36464.55,0,0,0,1-12
9555,662,Spain,Male,80,3,207577.49,1,1,0,72305.41,0,0,0,1-12
9556,479,Spain,Male,62,7,168425.63,4,1,0,101187.24,1,1,1,1-12
9557,701,Spain,Female,29,4,80857.2,1,1,1,103843.05,0,0,0,1-12
9558,726,Germany,Male,25,5,176169.12,4,0,0,123174.25,0,0,0,1-12
9559,667,Germany,Female,39,3,127405.46,4,0,1,99714.9,0,0,0,1-12
9560,821,Germany,Male,58,4,47243.47,3,0,1,133242.61,0,0,0,1-12
9561,486,Germany,Male,58,0,43469.92,3,1,1,177935.45,0,0,0,0
9562,673,Germany,Male,74,2,178349.71,2,1,1,85633.79,0,0,0,1-12
9563,686,France,Male,49,3,177982.62,2,0,0,176575.07,0,0,0,1-12
9564,622,Germany,Female,72,0,132693.44,3,1,0,51725.94,1,1,1,0
9565,466,France,Male,23,2,125353.92,2,0,0,33062.45,0,0,0,1-12
9566,655,Spain,Female,56,3,45009.61,1,0,0,55486.25,0,0,0,1-12
9567,717,Spain,Female,26,8,107321.53,1,0,1,49252.6,1,1,1,1-12
9568,443,Spain,Female,49,2,217849.38,1,0,0,197165.03,0,0,0,1-12
9569,517,Spain,Male,53,2,213681.83,1,0,0,82400.21,0,0,0,1-12
9570,791,Spain,Male,33,3,165229.73,1,1,1,133779.92,0,0,0,1-12
9571,552,Germany,Female,29,8,249339.17,4,0,1,142250.0,0,0,0,1-12
9572,690,Germany,Male,58,8,223294.59,1,1,0,94589.64,0,0,0,1-12
9573,498,Germany,Female,84,0,36307.61,2,1,0,52478.63,0,0,0,0
9574,751,Spain,Male,75,7,99784.1,3,0,1,93238.62,1,1,1,1-12
9575,532,Spain,Male,26,9,32984.37,3,1,1,100014.57,0,0,0,1-12
9576,762,France,Female,34,0,116522.4,2,0,1,191261.46,0,0,0,0
9577,501,Germany,Male,22,1,194095.71,2,1,1,118038.5,0,0,0,1-12
9578,423,Spain,Female,43,9,38947.18,2,1,1,194275.8,0,0,0,1-12
9579,714,Spain,Female,18,4,220105.51,3,1,0,119575.4,0,0,0,1-12
